LOC105378581	hgnc:50701	LINC01409
LOC100420632	hgnc:31096	SRP72P2
RNU38B	hgnc:30356	SNORD38B
LOC101926961	hgnc:53465	SPRY4-AS1
FLJ20216	hgnc:13089	ZNF3
LOC100420280	hgnc:39832	FEM1AP4
LOC731453	ncbigene:100288914	LOC100288914
LOC728607	ncbigene:100288914	LOC100288914
RUTBC3	hgnc:25228	SGSM3
TRNAA2	hgnc:33253	TRA-AGC11-1
MGC19556	hgnc:29531	LARP1
TRNAN10	hgnc:34639	TRN-GTT16-3
GJA9	hgnc:19154	GJD2
ZNF37B	hgnc:13103	ZNF37BP
LOC439958	hgnc:13103	ZNF37BP
FLJ20370	hgnc:9999	RGS3
LOC158262	hgnc:9999	RGS3
CHAC	hgnc:1908	VPS13A
CNRS5	hgnc:8667	PCDHA13
LOC90303	hgnc:13353	MAP1LC3C
OR52D1	hgnc:15212	OR52D1
OR1D4	hgnc:8185	OR1D4
LOC100422050	hgnc:8185	OR1D4
LOC139777	hgnc:11616	TCEAL1
LOC96422	hgnc:11616	TCEAL1
TRGVB	hgnc:12297	TRGVB
TCRGVB	hgnc:12297	TRGVB
ZC3HDC3	hgnc:28972	ZC3H3
TRNAA35	hgnc:34921	TRA-AGC17-1
LRRC8	hgnc:19027	LRRC8A
ENO1P	hgnc:3352	ENO1P1
EIF2B5-IT1	hgnc:41330	LINC01839
LOC285076	hgnc:54568	WBP1P2
LOC388975	hgnc:54568	WBP1P2
C2orf7	hgnc:16047	PRADC1
RN5S501	hgnc:43401	RNA5SP501
LOC100421922	hgnc:20008	EEF1A1P2
LOC126154	hgnc:14417	ELSPBP1
MRPS36P1	hgnc:29771	MRPS36P1
HNRPUP	hgnc:19931	HNRNPUP1
RS	hgnc:10457	RS1
LOC100134471	ncbigene:100133092	LOC100133092
LOC100419864	hgnc:31125	DEPDC1P1
PQBP2	hgnc:24928	VPS37A
IMPA	hgnc:6050	IMPA1
KRTAP3P1	hgnc:18919	KRTAP3-4P
HMIWC2	hgnc:637	AQP4
LOC105369284	ncbigene:101929815	LOC101929815
C18orf22	hgnc:26120	RBFA
CAMKA	hgnc:1460	CAMK2A
LOC51618	hgnc:1460	CAMK2A
KIAA0968	hgnc:1460	CAMK2A
LOC388232	hgnc:24087	APOBR
LOC348166	hgnc:24087	APOBR
LOC400514	hgnc:24087	APOBR
LOC220567	hgnc:24087	APOBR
LOC105374223	ncbigene:105374224	LOC105374224
RN18S1	hgnc:37657	RNA18S5
FLJ10106	hgnc:23386	MYCBP2
MTRNR3	hgnc:7472	MT-RNR3
TRNAA25	hgnc:34819	TRA-TGC8-1
LINC00478	hgnc:1274	MIR99AHG
C21orf35	hgnc:1274	MIR99AHG
C21orf34	hgnc:1274	MIR99AHG
LOC105369159	hgnc:1274	MIR99AHG
FLJ38295	hgnc:1274	MIR99AHG
LOC101927205	ncbigene:400499	LOC400499
LOC102723455	ncbigene:400499	LOC400499
LOC102723843	ncbigene:400499	LOC400499
PLA2G13	hgnc:18555	PLA2G12B
LOC128478	hgnc:16246	PPIAP21
PPIAL	hgnc:16246	PPIAP21
LOC649781	ncbigene:442087	LOC442087
LOC731623	hgnc:39540	HNRNPA1P22
LOC391226	hgnc:15952	SCRT2
LOC128639	hgnc:15952	SCRT2
LOC649539	hgnc:7191	MOCS1P1
LOC123960	hgnc:7191	MOCS1P1
LOC100420537	hgnc:7191	MOCS1P1
LOC643114	hgnc:7191	MOCS1P1
MOCS1P2	hgnc:7191	MOCS1P1
TRNAE37P	hgnc:35067	TRE-CTC18-1
PAK7	hgnc:15916	PAK5
TRNAM5	hgnc:34645	TRM-CAT7-1
LOC105375576	ncbigene:102723686	LOC102723686
C19orf43	hgnc:28424	TRIR
C6orf79	hgnc:21097	MCUR1
CCDC90A	hgnc:21097	MCUR1
LOC100506556	hgnc:21097	MCUR1
RNU6-42	hgnc:34286	RNU6-42P
LOC196204	hgnc:7010	MEN1
LOC119824	hgnc:7010	MEN1
MTTP	hgnc:7494	MT-TP
OR5T3	hgnc:15297	OR5T3
RBS~withdrawn	hgnc:27230	ESCO2
RBS	hgnc:27230	ESCO2
C1orf161	hgnc:26787	MAB21L3
LOC100419936	hgnc:37398	VN1R77P
LOC128403	hgnc:15768	OGFR
LOC51781	hgnc:15768	OGFR
LOC51782	hgnc:15768	OGFR
LOC51783	hgnc:15768	OGFR
HSPC060	hgnc:16833	SOCS6
SOCS4	hgnc:16833	SOCS6
ABLIM	hgnc:78	ABLIM1
LIMAB1	hgnc:78	ABLIM1
ZNF209	hgnc:13000	ZNF209P
ZNF209P	hgnc:13000	ZNF209P
eIF-5A2	hgnc:3301	EIF5A2
PA2G4P4	hgnc:32217	PA2G4P4
LOC651973	hgnc:32217	PA2G4P4
C16orf71	hgnc:25081	DNAAF8
LAMR1P15	hgnc:31464	RPSAP15
PRSS27	hgnc:15475	PRSS27
ZFP67	hgnc:18668	ZBTB7B
HTR7P	hgnc:30411	HTR7P1
LOC63042	hgnc:31675	YTHDF2
LOC149147	hgnc:31675	YTHDF2
LOC124216	ncbigene:652276	LOC652276
SOXL	hgnc:5002	HMG20B
C6orf48	hgnc:19078	SNHG32
C7orf35	hgnc:21754	TMEM60
NDNL1	hgnc:6814	MAGEL2
C10orf41	hgnc:23525	ZNF503-AS2
NCRNA00245	hgnc:23525	ZNF503-AS2
NDUFA6-AS1	hgnc:45273	NDUFA6-DT
CCM2	hgnc:21708	CCM2
C7orf22	hgnc:21708	CCM2
C10orf135	hgnc:31659	TRIAP1P1
LOC100293619	hgnc:31659	TRIAP1P1
LOC100290770	hgnc:31659	TRIAP1P1
RPL13AP3	hgnc:23539	RPL13AP3
LOC647572	hgnc:23539	RPL13AP3
LOC100418855	hgnc:37808	KRT16P3
KERSMCR	hgnc:37808	KRT16P3
LOC101060607	hgnc:37808	KRT16P3
FLJ30744	hgnc:16517	TMPRSS6
HOXC-AS5	hgnc:43753	HOXC13-AS
LOC107983984	ncbigene:105370461	LOC105370461
LOC100422662	hgnc:44377	ALG1L8P
LOC100422650	hgnc:32474	EEF1DP1
LOC731461	hgnc:35492	RPL13AP26
RPL39_7_406	hgnc:26015	RPL39P5
AGAP10	hgnc:23659	AGAP10P
CTGLF7	hgnc:23659	AGAP10P
CTGLF10P	hgnc:23659	AGAP10P
CSNB2	hgnc:1393	CACNA1F
CORDX	hgnc:1393	CACNA1F
AIED	hgnc:1393	CACNA1F
LOC100188109	ncbigene:1957	EGI
EIG1	ncbigene:1957	EGI
LOC105370483	ncbigene:105378178	LOC105378178
LOC647447	hgnc:37270	TMEM232
EIF3S6P1	hgnc:6102	EIF3EP1
EIF3EP	hgnc:6102	EIF3EP1
INT6P1	hgnc:6102	EIF3EP1
LOC100422202	hgnc:6102	EIF3EP1
TRNAN19	hgnc:34756	TRN-GTT9-2
LINC01835	hgnc:52651	CLEC4OP
LOC102724299	hgnc:52651	CLEC4OP
LOC105369202	hgnc:52651	CLEC4OP
CLEC4O	hgnc:52651	CLEC4OP
FLJ44087	hgnc:51125	SLC14A2-AS1
LOC101928023	hgnc:51125	SLC14A2-AS1
KIAA0782	hgnc:16925	ARAP1
CENTD2	hgnc:16925	ARAP1
BZRP	hgnc:1158	TSPO
PRO1902	hgnc:30813	TRNAU1AP
TRSPAP1	hgnc:30813	TRNAU1AP
LOC105377630	ncbigene:105377632	LOC105377632
LOC105377629	ncbigene:105377632	LOC105377632
BKLHD1	hgnc:21751	KBTBD2
PDEG	hgnc:8789	PDE6G
RN5S170	hgnc:43070	RNA5SP170
C9orf81	hgnc:25740	CEP78
LOC100293461	hgnc:54887	HADHBP1
LOC100290816	hgnc:54887	HADHBP1
LOC144551	hgnc:9222	POU5F1P3
POU5F1P3	hgnc:9222	POU5F1P3
LOC100419696	hgnc:9222	POU5F1P3
LOC648244	hgnc:9222	POU5F1P3
OTF3L	hgnc:9222	POU5F1P3
POU5F1L	hgnc:9222	POU5F1P3
LOC93176	hgnc:9222	POU5F1P3
FLJ12189	hgnc:21020	QRSL1
OR7E30P	hgnc:8401	OR7E29P
LOC402138	hgnc:8401	OR7E29P
NT5C3	hgnc:17820	NT5C3A
PN-I	hgnc:17820	NT5C3A
PENT	hgnc:9160	PNMT
FEV	hgnc:18562	FEV
PTCSC	hgnc:37127	PTCSC1
H2BFA	hgnc:4746	H2BC8
HIST1H2BG	hgnc:4746	H2BC8
FRA10A	ncbigene:109280162	FRA10A
LOC100419523	hgnc:36849	RPL11P5
LOC652295	hgnc:36849	RPL11P5
ARR1	hgnc:711	ARRB1
OR10G6P	hgnc:14836	OR10G6
PETS1	ncbigene:8466	ST11
C2orf91	hgnc:42966	LINC02898
IGHG3	hgnc:5527	IGHG3
ALS6	hgnc:4010	FUS
FAM239B	hgnc:53415	FAM239B
RNU1-85P	hgnc:48427	RNVU1-34
RN5S423	hgnc:43323	RNA5SP423
DUPLIN	hgnc:20153	CHD8
HELSNF1	hgnc:20153	CHD8
LOC283625	hgnc:20153	CHD8
C13orf26	hgnc:28622	TEX26
LOC642137	hgnc:36066	RPL36AP31
ZUBR1	hgnc:30313	UBR4
KIAA1307	hgnc:30313	UBR4
LOC148490	hgnc:30313	UBR4
LOC105372537	hgnc:16213	ISM1
C20orf82	hgnc:16213	ISM1
LOC731600	hgnc:34242	FAM166B
LOC100419104	hgnc:3027	DRD5P1
LOC100290300	hgnc:50481	NARS1P2
LOC100292111	hgnc:50481	NARS1P2
NARSP2	hgnc:50481	NARS1P2
LOC100419390	hgnc:36538	RPL17P18
OR7E83P	hgnc:14688	OR7E83P
OR7E134P	hgnc:14688	OR7E83P
POU4F1-AS1	hgnc:42700	OBI1-AS1
RNF219-AS1	hgnc:42700	OBI1-AS1
C9orf14	hgnc:16506	LINC00032
NCRNA00032	hgnc:16506	LINC00032
OR4K17	hgnc:15355	OR4K17
C20orf195	hgnc:28764	FNDC11
LOC652413	hgnc:54776	FBXL12P1
FAM194B	hgnc:26523	ERICH6B
LINC00893	hgnc:44265	EOLA1-DT
LOC643293	hgnc:44265	EOLA1-DT
FLJ44451	hgnc:44265	EOLA1-DT
LOC100287691	hgnc:44265	EOLA1-DT
TDF	hgnc:11311	SRY
LOC100421152	hgnc:5267	HSPD1P6
HSPDP6	hgnc:5267	HSPD1P6
LOC651462	hgnc:5267	HSPD1P6
LOC100131989	hgnc:34006	PLEKHM3
PLEKHM1L	hgnc:34006	PLEKHM3
LOC101927912	hgnc:34006	PLEKHM3
LOC651875	hgnc:39447	ARL2BPP3
COX6A1P	hgnc:2278	COX6A1P1
LOC94667	hgnc:6804	MAGEA6
MAGE6	hgnc:6804	MAGEA6
LOC158510	hgnc:6804	MAGEA6
LOC105378446	ncbigene:105378447	LOC105378447
LOC105378445	ncbigene:105378447	LOC105378447
LOC82366	hgnc:31059	FABP5P1
LOC95551	hgnc:31059	FABP5P1
FABP5L1	hgnc:31059	FABP5P1
LOC283494	hgnc:31059	FABP5P1
MIRN9-3	hgnc:31646	MIR9-3
MT1P2	hgnc:31864	MT1HL1
LOC648857	ncbigene:644936	LOC644936
HEATR7B1	hgnc:27936	MROH2A
MAA2	hgnc:20893	BCOR
KIAA1575	hgnc:20893	BCOR
LOC100133382	hgnc:4931	HLA-A
C9orf170	hgnc:33817	LINC02872
TRR-TCT3-1	hgnc:34677	TRR-TCT3-2
TRNAR14	hgnc:34677	TRR-TCT3-2
MIRN520A	hgnc:32099	MIR520A
LOC648191	hgnc:43646	ARMC10P1
LOC339841	hgnc:43646	ARMC10P1
MARK	hgnc:6896	MARK1
LOC653837	hgnc:4380	GNA12
LOC654140	hgnc:4380	GNA12
LOC653133	hgnc:4380	GNA12
LOC113413	hgnc:26943	CXXC5
LOC105370201	hgnc:49120	LINC01077
LOC101926894	hgnc:51723	GTF2IP12
LOC100507306	hgnc:51723	GTF2IP12
LOC101926936	hgnc:51723	GTF2IP12
KRTAP9L2	hgnc:18914	KRTAP9-6
LOC100508421	hgnc:18914	KRTAP9-6
KRTAP9-6	hgnc:18914	KRTAP9-6
MIRN766	hgnc:33139	MIR766
EGFL4	hgnc:3233	MEGF8
C19orf49	hgnc:3233	MEGF8
DKFZp434E042	hgnc:17809	SMG6
C17orf31	hgnc:17809	SMG6
FLJ14069	hgnc:17809	SMG6
LOC653034	hgnc:17809	SMG6
LOC653873	hgnc:17809	SMG6
MIRN1272	hgnc:35339	MIR1272
LOC731542	ncbigene:100286946	LOC100286946
ZBTB7	hgnc:18078	ZBTB7A
DKFZp547O146	hgnc:18078	ZBTB7A
LOC100128374	ncbigene:100127955	LOC100127955
LOC100419466	hgnc:23210	PHF10P1
RPS12_9_1071	hgnc:24221	RPS12P2
NEDD6	hgnc:10299	RPL10A
LOC375517	hgnc:21382	OOEP
LOC648473	hgnc:21382	OOEP
C6orf156	hgnc:21382	OOEP
LOC100421688	hgnc:38683	ACTR3BP6
LOC90608	hgnc:38683	ACTR3BP6
LOC284850	hgnc:38683	ACTR3BP6
MIRN1302-1	hgnc:35293	MIR1302-1
CCNDBP1	hgnc:1587	CCNDBP1
LOC51718	hgnc:1587	CCNDBP1
LOC116178	hgnc:16691	TUBGCP4
LOC113197	hgnc:16691	TUBGCP4
ZNF842	hgnc:28071	ZNF799
LOC645737	hgnc:35692	RPL7P32
LOC647801	hgnc:35692	RPL7P32
FAM129C	hgnc:24130	NIBAN3
LOC100419934	hgnc:37377	VN1R57P
FEOM1	hgnc:19349	KIF21A
FEOM3A	hgnc:19349	KIF21A
KIAA1708	hgnc:19349	KIF21A
LOC100420034	hgnc:16599	ARF4P2
F22329_1	hgnc:18857	CYP4F12
LOC101929553	hgnc:15990	GCA
LOC100293392	hgnc:48340	RPL30P16
ANKRD20A5	hgnc:33833	ANKRD20A5P
LOC100533724	hgnc:33833	ANKRD20A5P
LOC100421450	hgnc:33833	ANKRD20A5P
KIAA0133	hgnc:28967	URB2
PSMD5-AS1	hgnc:27367	CUTALP
TRNAT1	hgnc:12350	TRT-TGT6-1
TRT1	hgnc:12350	TRT-TGT6-1
HIGD2BP	hgnc:26984	HIGD2B
LOC105371387	hgnc:28979	GSE1
KIAA0182	hgnc:28979	GSE1
LOC100506570	hgnc:8630	PEBP1
PBP	hgnc:8630	PEBP1
FAM175B	hgnc:28975	ABRAXAS2
LOC96567	hgnc:28975	ABRAXAS2
KIAA0157	hgnc:28975	ABRAXAS2
LOC142931	hgnc:28975	ABRAXAS2
LOC730637	hgnc:54538	IFITM3P1
LOC119156	hgnc:30502	LYZL1
LOC136830	hgnc:21905	MIOS
OR4G8P	hgnc:8302	OR4G1P
C13orf19	hgnc:20596	SUPT20H
FAM48A	hgnc:20596	SUPT20H
INADL	hgnc:28881	PATJ
RN5S277	hgnc:43177	RNA5SP277
RNU6-43	hgnc:34287	RNU6-43P
LOC100420128	hgnc:35802	RPL7P22
LOC644210	hgnc:35802	RPL7P22
HIST4H4	hgnc:20510	H4-16
LOC284017	hgnc:55347	ZNF594-DT
LOC82584	hgnc:919	B3GALT4
LOC87866	hgnc:919	B3GALT4
LOC253296	hgnc:919	B3GALT4
LOC257570	hgnc:919	B3GALT4
LOC650306	hgnc:39787	PSMC1P12
NKG2	hgnc:6374	KLRC1
MIR548I4	hgnc:35355	MIR548I4
MIRN548I4	hgnc:35355	MIR548I4
KIAA1044	hgnc:6238	KCND2
C1orf24	hgnc:16784	NIBAN1
NIBAN	hgnc:16784	NIBAN1
FAM129A	hgnc:16784	NIBAN1
MNG1	hgnc:17098	DICER1
FAM90A18P	hgnc:32266	FAM90A18
FAM90A18	hgnc:32266	FAM90A18
LOC645709	hgnc:32266	FAM90A18
NCRNA00264	hgnc:17776	FAM238A
C10orf50	hgnc:17776	FAM238A
LINC00264	hgnc:17776	FAM238A
OR8G3P	hgnc:14698	OR8G3P
RN5S327	hgnc:43227	RNA5SP327
LOC127476	hgnc:6962	SMCP
MCSP	hgnc:6962	SMCP
ACHM2	hgnc:2150	CNGA3
CNCG3	hgnc:2150	CNGA3
ELYS-like	hgnc:24620	AHCTF1P1
LOC100421290	hgnc:24620	AHCTF1P1
AHCTF1P	hgnc:24620	AHCTF1P1
LOC100420105	hgnc:1015	BCRP2
BCRL2	hgnc:1015	BCRP2
LOC101060472	hgnc:1015	BCRP2
BCR2	hgnc:1015	BCRP2
OR8G1P	hgnc:8484	OR8G1
LOC100506168	hgnc:10774	SFPQ
LOC100418870	hgnc:11659	TCP1P1
TCP1L1	hgnc:11659	TCP1P1
LOC402486	hgnc:11659	TCP1P1
LOC401329	hgnc:11659	TCP1P1
LOC100290508	hgnc:53075	TMEM225B
LOC100506199	hgnc:53075	TMEM225B
LOC100294023	hgnc:53075	TMEM225B
MTTFY	hgnc:7485	MT-TFY
MDRS1	hgnc:15999	SELENON
RSMD1	hgnc:15999	SELENON
SEPN1	hgnc:15999	SELENON
LOC116122	hgnc:1047	BHMT
LOC83323	hgnc:1047	BHMT
CSPB	hgnc:4709	GZMB
CGM9	hgnc:1824	CEACAMP2
LOC100462891	hgnc:1824	CEACAMP2
LOC100419410	hgnc:35832	RPL17P23
LOC100292953	hgnc:42880	CBX3P8
C4orf34	hgnc:27321	SMIM14
AK3	hgnc:363	AK4
WBSCR6	hgnc:4659	GTF2I
LOC115440	hgnc:4659	GTF2I
LOC732437	hgnc:4659	GTF2I
LOC90875	hgnc:4659	GTF2I
LOC56059	hgnc:1369	CA10
CA10	hgnc:1369	CA10
EMCN-IT2	hgnc:41419	LINC01217
SEMAB	hgnc:10729	SEMA4A
SEMA4A	hgnc:10729	SEMA4A
LOC221585	hgnc:12953	ZNF165
GARS	hgnc:4162	GARS1
SMAD1	hgnc:4162	GARS1
CMT2D	hgnc:4162	GARS1
LOC100133183	ncbigene:647481	LOC647481
LOC100421607	ncbigene:647481	LOC647481
C14orf23	hgnc:19828	LINC01551
LOC374544	hgnc:19828	LINC01551
CECR6	hgnc:1844	TMEM121B
LOC100505670	hgnc:25460	KAZALD1
LOC100422563	hgnc:49669	FSCN1P1
LOC203119	hgnc:9045	PLAG1
SGPA	hgnc:9045	PLAG1
USH1G	hgnc:16356	USH1G
PRO2198	hgnc:6825	MAN2A2
LOC650723	hgnc:35516	RPL23AP56
SFTPG	hgnc:18386	SFTA2
LOC100462783	hgnc:36904	RPS27P26
C7orf1	hgnc:2045	CLDN3
LOC135888	hgnc:2045	CLDN3
CPETR2	hgnc:2045	CLDN3
LOC143462	hgnc:17166	FJX1
CSPG4P6Y	hgnc:38111	CSPG4P3Y
LOC100131154	hgnc:38111	CSPG4P3Y
LOC100996911	hgnc:38111	CSPG4P3Y
LOC100130427	hgnc:38111	CSPG4P3Y
CSPG4P3	hgnc:38111	CSPG4P3Y
OCP1	hgnc:13581	FBXO2
ANKS1	hgnc:20961	ANKS1A
LOC101927218	hgnc:31668	GOLGA7B
C10orf133	hgnc:31668	GOLGA7B
LOC100128300	hgnc:31668	GOLGA7B
C10orf132	hgnc:31668	GOLGA7B
PDZK11	hgnc:28034	PDZD11
LOC221270	hgnc:38009	GSTM2P1
C1orf97	hgnc:28227	LINC00467
LOC100420278	ncbigene:285591	LOC285591
KIAA0465	hgnc:13664	MACF1
LOC649183	hgnc:13664	MACF1
KIAA0754	hgnc:13664	MACF1
LOC107984122	ncbigene:105375382	LOC105375382
LOC100130907	hgnc:42633	H2BP6
HIST1H2BPS3	hgnc:42633	H2BP6
C16orf36	hgnc:14169	FAHD1
TRNAL3	hgnc:34560	TRL-CAA6-1
LOC732098	hgnc:48646	ZBED5-AS1
LOC100653194	hgnc:15928	SIRPB1
LOC93149	hgnc:15928	SIRPB1
LOC82502	hgnc:15928	SIRPB1
VSIG7	hgnc:5569	IGHV1OR15-9
IGHV1OR15-9	hgnc:5569	IGHV1OR15-9
PRO2325	hgnc:29544	CA5BP1
CA5BL	hgnc:29544	CA5BP1
CA5BP	hgnc:29544	CA5BP1
LOC100507628	hgnc:33722	ZNF385C
LOC100507656	hgnc:33722	ZNF385C
LOC149351	hgnc:27140	LINC02609
LOC100505809	hgnc:27140	LINC02609
LOC125969	hgnc:15653	CYP2G2P
LOC147755	hgnc:15653	CYP2G2P
CYP2G2	hgnc:15653	CYP2G2P
PAPD1	hgnc:25532	MTPAP
DFNB76	hgnc:26703	SYNE4
C19orf46	hgnc:26703	SYNE4
S100A17	hgnc:31796	TCHHL1
THHL1	hgnc:31796	TCHHL1
LOC100419172	hgnc:35681	RPL6P12
LOC105371408	hgnc:4122	GALNS
LOC100289829	hgnc:30901	VENTXP2
LOC100293616	hgnc:30901	VENTXP2
LOC101929877	hgnc:26649	C16orf54
LOC102725225	hgnc:26649	C16orf54
LOC728070	hgnc:26649	C16orf54
LOC653141	hgnc:26649	C16orf54
LOC100420000	hgnc:20257	VN1R9P
VNN3	hgnc:16431	VNN3P
LINC00035	hgnc:18289	ABHD11-AS1
WBSCR26	hgnc:18289	ABHD11-AS1
SPDYE15P	hgnc:51511	SPDYE15
LOC150130	hgnc:10321	RPL23AP4
ZFP219	hgnc:13011	ZNF219
LOC340186	hgnc:21581	CARMIL1
LRRC16	hgnc:21581	CARMIL1
LRRC16A	hgnc:21581	CARMIL1
JARID1A	hgnc:9886	KDM5A
RBBP2	hgnc:9886	KDM5A
PRKRIRP3	hgnc:39567	THAP12P3
CYP3A3	hgnc:2637	CYP3A4
LRRN5	hgnc:16914	LRRN2
LRRN2	hgnc:16914	LRRN2
LOC51120	hgnc:9904	RBM7
ANT2	hgnc:10991	SLC25A5
LOC100292052	hgnc:32464	ZNF729
ZNF729	hgnc:32464	ZNF729
OR5D13	hgnc:15280	OR5D13
LOC58514	hgnc:17474	ESAM
SRM300	hgnc:16639	SRRM2
LOC100422616	hgnc:43846	SLC25A1P3
LOC641730	hgnc:43846	SLC25A1P3
LOC100419954	hgnc:37631	BRD7P5
ZCWCC3	hgnc:23572	MORC3
OR52I1	hgnc:15220	OR52I1
LOC113131	hgnc:14978	SNX15
LOC116070	hgnc:14978	SNX15
LOC100134742	ncbigene:155060	LOC155060
LOC100293029	ncbigene:155060	LOC155060
DKFZp762P2111	ncbigene:155060	LOC155060
LOC100507573	ncbigene:155060	LOC155060
LOC100286898	ncbigene:155060	LOC155060
LOC100128693	ncbigene:155060	LOC155060
LOC791120	ncbigene:155060	LOC155060
CSE	hgnc:11005	SLC2A1
GLUT	hgnc:11005	SLC2A1
HTLVR	hgnc:11005	SLC2A1
GLUT1	hgnc:11005	SLC2A1
LOC122931	hgnc:2884	DIO2
KIAA1133	hgnc:18126	ZNRF3
LOC100996718	hgnc:15319	OR9G1
OR9G5	hgnc:15319	OR9G1
OR9G1	hgnc:15319	OR9G1
IGHV2OR16-5	hgnc:5579	IGHV2OR16-5
FAM90A24P	hgnc:32272	FAM90A24P
LOC101060621	hgnc:32272	FAM90A24P
FAM90A24	hgnc:32272	FAM90A24P
LOC100420936	hgnc:23731	MRPL35P3
IL20RB-AS1	hgnc:40298	IL20RB-AS1
PLT1	hgnc:4938	HLA-DPA1
LOC221511	hgnc:4938	HLA-DPA1
HLA-DP1A	hgnc:4938	HLA-DPA1
CSMD3	hgnc:19291	CSMD3
CASC4P1	hgnc:39251	GOLM2P1
NMDAR1	hgnc:4584	GRIN1
RN5S286	hgnc:43186	RNA5SP286
C4orf1	hgnc:1329	SLC30A9
ZNF834	hgnc:17218	ZNF355P
ZNF355P	hgnc:17218	ZNF355P
FAM177A2	hgnc:34441	FAM177A1P1
LOC731383	hgnc:34441	FAM177A1P1
LOC100287782	hgnc:34441	FAM177A1P1
MIRN520H	hgnc:32125	MIR520H
RN5S497	hgnc:43397	RNA5SP497
TRNAA12	hgnc:34653	TRA-AGC7-1
RN7SL	hgnc:10038	RN7SL1
LOC731268	hgnc:49227	ZBTB45P1
TRNAV34P	hgnc:35052	TRV-CAC11-2
LOC118787	hgnc:2983	DNTT
LOC642028	hgnc:18791	ZFP57
C6orf40	hgnc:18791	ZFP57
ZFP57	hgnc:18791	ZFP57
MIRN494	hgnc:32084	MIR494
LOC92694	hgnc:19719	LGR6
LOC100652771	hgnc:37102	DDX11L1
DDX11L1	hgnc:14125	DDX11L10
EEF1AL4	hgnc:3201	EEF1A1P6
OR1G2	hgnc:8204	OR1G1
ZNF449	hgnc:21039	ZNF449
LOC442752	hgnc:23601	KRTAP5-5
KRTAP5-5	hgnc:23601	KRTAP5-5
LOC115374	hgnc:22988	SPATA9
LOC90886	hgnc:22988	SPATA9
C18orf3	hgnc:24121	MRO
LOC100291810	hgnc:43990	PSAT1P4
GOLPH1	hgnc:15453	ACBD3
GOCAP1	hgnc:15453	ACBD3
LOC100421229	hgnc:38590	HSPD1P19
LOC100422113	ncbigene:204800	LOC204800
LOC100291771	ncbigene:105371401	LOC105371401
LOC651721	ncbigene:105371401	LOC105371401
LOC100290368	ncbigene:105371401	LOC105371401
LOC100287221	ncbigene:105371401	LOC105371401
MGC40361	hgnc:4907	HIBADH
LOC136773	hgnc:4907	HIBADH
BRRN1	hgnc:1112	NCAPH
LOC90346	hgnc:24722	ZNF614
RNU27	hgnc:10149	SNORD27
LOC100420980	ncbigene:64939	SMNP
HSPC022	hgnc:9802	RAC2
LOC129132	hgnc:9802	RAC2
ADPRHL2	hgnc:21304	ADPRS
LOC51577	hgnc:18173	ERAP1
KIAA0525	hgnc:18173	ERAP1
LOC101929747	hgnc:18173	ERAP1
APPILS	hgnc:18173	ERAP1
LOC136555	hgnc:33770	RBAKDN
LOC378035	hgnc:33770	RBAKDN
LOC375547	hgnc:33770	RBAKDN
LOC402450	hgnc:33770	RBAKDN
LOC401298	hgnc:33770	RBAKDN
LOC392622	hgnc:33770	RBAKDN
ZNF409	hgnc:20152	ZFHX2
LOC100505868	hgnc:20152	ZFHX2
C14orf77	hgnc:33795	C14orf180
LOC652221	ncbigene:646274	LOC646274
LOC647916	ncbigene:642502	LOC642502
LOC220572	ncbigene:642502	LOC642502
LOC92455	ncbigene:642502	LOC642502
KRT2A	hgnc:6439	KRT2
RAG1AP1	hgnc:30657	SLC50A1
MRPS17	hgnc:14047	MRPS17
CAMKK1	hgnc:1469	CAMKK1
LOC100509542	ncbigene:401261	LOC401261
LOC285854	ncbigene:401261	LOC401261
IHPK1	hgnc:18360	IP6K1
LOC100506738	hgnc:18360	IP6K1
MGC9925	hgnc:18360	IP6K1
RNU6-59	hgnc:42549	RNU6-59P
LOC102725149	ncbigene:101927375	LOC101927375
TCCR	hgnc:17290	IL27RA
C9orf2	hgnc:11866	TMEFF1
C6orf164	hgnc:21401	SMIM8
C6orf162	hgnc:21401	SMIM8
BOULE	hgnc:14273	BOLL
MEN2A	hgnc:9967	RET
MEN2B	hgnc:9967	RET
HSCR1	hgnc:9967	RET
MTC1	hgnc:9967	RET
C1orf17	hgnc:16790	COLGALT2
GLT25D2	hgnc:16790	COLGALT2
LOC388462	hgnc:25509	ARHGAP28
KIAA1314	hgnc:25509	ARHGAP28
RANBP2L1	hgnc:9849	RGPD8
LOC653086	hgnc:9849	RGPD8
LOC151006	hgnc:9849	RGPD8
LOC375258	hgnc:9849	RGPD8
LOC389020	hgnc:9849	RGPD8
LOC348655	hgnc:9849	RGPD8
LOC220692	hgnc:9849	RGPD8
RGPD8	hgnc:9849	RGPD8
CARKD	hgnc:25576	NAXD
LOC95526	hgnc:25576	NAXD
LOC51254	hgnc:25576	NAXD
LOC113072	hgnc:25576	NAXD
LOC93226	hgnc:25576	NAXD
LOC100419694	ncbigene:100419693	LOC100419693
MIRN223	hgnc:31603	MIR223
RAD23BLP	hgnc:9814	RAD23BP3
RSN	hgnc:10461	CLIP1
LOC338682	hgnc:11514	SYT7
PCANAP7	hgnc:11514	SYT7
LOC91957	hgnc:13706	THEG
H2BFQ	hgnc:4760	H2BC21
H2B	hgnc:4760	H2BC21
HIST2H2BE	hgnc:4760	H2BC21
